45.08000183	121.4400024	49.26181793	97.52000427	121.4400024	105.340004	104.8799896	75.44000244	873.7371826	90.16000366	0	28.51999855	18.39999962	0	71.76000214	128.8000031	111.3199997	80.04000092	232.7599945	143.5200043	97.88800812	121.4399796	78.87466431	180.3199921	111.871994	148.9173279	115.9199982	103.2444458	60.71999359	167.4400024	79.12000275	250.2400055	187.6799927	150.8800049	172.9599915	382.7200012	478.3999939	461.8399658	98.74666595	172.9600067	114.0799942	655.039978	114.0799942	0	138	62.29714203	104.8799973	41.39999771
45.08000183	121.4400024	48.76000214	97.51999664	121.4400024	104.8799973	104.8799896	75.44000244	861.1200562	0	128.8000031	28.51999855	18.39999962	32.20000076	71.76000214	128.8000031	108.5599976	79.12000275	224.4799957	143.5200043	97.98000336	121.4400024	79.12000275	180.3199921	107.6399994	130.2720032	111.871994	101.2000046	60.72000122	165.6000061	79.12000275	242.8800049	187.6799927	150.8800049	172.9600067	382.7200012	478.3999634	456.3199768	97.51999664	172.9599915	114.0799942	655.039978	114.0800018	0	136.1599884	60.72000122	104.8799973	41.39999771
44.02857208	0	48.76000214	97.52000427	121.4400024	102.4266663	104.8799896	73.23200989	861.1199951	93.83999634	128.8000031	28.51999855	18.39999962	32.20000076	71.76000214	112.3933334	108.5599976	79.12000275	224.4799957	143.5200043	100.1485748	121.4400024	79.12000275	180.3200073	107.9466629	143.5200043	112.6999969	101.2000046	60.72000122	165.6000061	79.12000275	235.5200043	186.4533234	150.8800049	172.1422119	382.7200012	478.3999634	456.3199768	97.51999664	172.9599915	114.0800018	655.039978	114.0799942	0	136.1600037	59.49333572	56.57999802	31.16500092
43.24000168	0	48.75999832	97.52000427	114.0800018	101.2000046	104.8799973	69.46000671	861.1200562	93.83999634	128.8000031	28.52000046	18.39999962	32.20000076	71.76000214	134.3199921	108.5599976	79.12000275	224.4799957	143.5200043	100.4640045	121.4400024	79.12000275	180.3200073	108.5599976	143.5200043	114.0799942	101.2000046	60.72000122	0	79.12000275	235.5200043	187.6799927	152.352005	170.8571472	382.7200012	478.3999634	453.8666687	97.52000427	172.1422119	114.0799866	655.039978	114.0800018	121.4400024	136.1599884	54.9371376	8.279999733	0.460000008
43.24000168	121.4400024	48.76000214	97.52000427	114.0799942	97.51999664	104.8799973	53.35999298	2.299999952	0.460000008	1.839999914	23	18.39999962	32.20000076	71.76000214	158.2400055	108.5599976	79.12000275	224.480011	143.5200043	99.15555573	121.4400024	79.12000275	180.3199921	108.5599976	144.5714417	114.0799942	101.2000046	60.72000122	165.6000061	79.12000275	235.519989	187.6799927	158.2400055	172.9599915	382.7200012	478.3999939	456.3200073	97.51999664	172.9599915	114.0799942	655.039978	114.0800018	0	136.1599884	53.3599968	8.279999733	0.460000008
43.24000168	0	48.76000214	97.52000427	114.0800018	97.52000427	104.8799973	53.3599968	2.299999952	0.460000008	0	23	18.39999962	32.20000076	71.76000214	158.2400055	108.5599976	79.12000275	224.4799957	143.5200043	98.74666595	121.4400024	79.12000275	180.3199921	108.5599976	143.5200043	114.0799942	101.2000046	60.72000122	165.6000061	79.12000275	235.5200043	187.6799927	158.2400055	172.9599915	382.7200012	478.3999939	446.5066833	97.52000427	172.9599915	114.0799942	655.039978	114.0799942	121.4400024	136.1599884	53.3599968	8.279999733	0.460000008
43.24000168	121.4400024	48.76000214	97.52000427	114.0800018	97.52000427	104.8799973	53.3599968	2.299999952	0.460000008	1.840000033	23	18.39999962	32.20000076	71.76000214	158.2400055	108.5599976	79.12000275	224.480011	143.5200043	100.2800064	121.4400024	79.12000275	180.3200073	108.5599976	143.5200043	114.0799942	101.2000046	60.72000122	165.6000061	79.12000275	230	187.6799927	158.2400055	172.9600067	382.7200012	478.3999634	441.6000061	97.52000427	172.9599915	114.0799942	655.039978	114.0800018	121.4400024	139.3143005	55.98857498	8.279999733	0.460000008
43.24000168	121.4400024	48.75999832	97.52000427	114.0799942	97.52000427	104.8799973	53.3599968	2.299999952	0.460000008	1.840000033	23	18.39999962	32.20000076	71.76000214	157.3200073	108.5599976	79.12000275	224.4799957	143.5200043	101.2000046	121.4400024	79.12000275	180.3200073	108.5599976	144.4400024	114.0800018	101.2000046	60.72000122	165.6000061	79.12000275	224.4799957	187.6799927	158.2400055	172.9599915	382.7200012	478.3999634	441.6000061	97.52000427	172.9599915	114.0800018	655.039978	114.0800018	121.4400024	143.5200043	57.0399971	8.279999733	0.460000008
43.24000168	121.4400024	48.75999832	97.52000427	114.0800018	97.52000427	104.8799896	53.35999298	2.299999952	0.460000008	1.839999914	23	18.39999962	32.20000076	71.76000214	158.2400055	108.5599976	79.12000275	224.4799957	143.5200043	101.2000046	121.4400024	79.12000275	180.3199921	108.5599976	143.5200043	114.0799942	101.2000046	60.72000122	165.6000061	79.12000275	224.480011	187.6799927	158.2400055	172.9600067	382.7200012	478.3999939	441.6000061	97.51999664	172.9599915	114.0799942	655.039978	114.0800018	121.4400024	143.5200043	57.0399971	8.279999733	0.459999979
43.24000168	121.4400024	48.75999832	97.52000427	114.0799942	97.52000427	104.8799973	53.3599968	2.299999952	0.460000008	1.840000033	23	18.39999962	32.20000076	71.76000214	0	108.5599976	79.12000275	224.4799957	143.5200043	100.7400055	121.4400024	79.12000275	180.3200073	108.5599976	144.5714417	114.0799942	101.2000046	60.72000122	165.6000061	79.12000275	224.4799957	187.6799927	158.2400055	172.9599915	382.7200012	478.3999939	441.6000061	97.51999664	172.9599915	114.0799942	655.039978	114.0799942	121.4400024	143.5200043	57.04000092	8.279999733	0.460000008
43.24000168	121.4400024	48.75999832	97.51999664	114.0800018	97.51999664	104.8799973	53.35999298	2.299999952	0.460000008	1.839999914	23	18.39999962	32.20000076	71.76000214	158.2400055	108.5599976	79.12000275	224.4799957	143.5200043	101.2000046	121.4400024	79.12000275	180.3200073	108.5599976	143.5200043	114.0799942	101.1999969	60.72000122	165.6000061	0	224.4799957	187.6800079	158.2400055	172.9599915	382.7200012	478.3999634	441.6000061	97.51999664	172.9599915	114.0800018	655.039978	114.0799942	121.4400024	143.5200043	57.04000092	8.279999733	0.459999979
43.24000168	121.4400024	48.75999832	97.51999664	114.0799942	100.2800064	104.8799973	63.1733284	412.3272705	55.31499481	47.84000015	19.41199875	8.371999741	25.98999977	56.57999802	158.2400055	103.0400085	79.12000275	224.4799957	143.5200043	100.4640045	121.4400024	79.12000275	180.3200073	108.5599976	143.5200043	114.0800018	101.2000046	60.72000122	165.6000061	0	224.480011	187.6799927	158.2400055	172.9600067	382.7200012	478.3999939	441.6000061	97.51999664	172.9599915	114.0799942	655.039978	114.0799942	0	143.5200043	57.04000092	8.279999733	0.460000008
0	121.4400024	48.75999832	97.52000427	114.0799942	101.2000046	104.8799973	71.14666748	797.333313	90.16000366	118.9866638	6.325000286	1.610000014	7.360000134	41.39999771	158.2400055	97.52000427	79.12000275	224.4799957	143.5200043	101.2000046	121.4400024	79.12000275	180.3200073	108.5599976	144.9920044	114.0799942	101.2000046	60.72000122	165.5999908	0	224.480011	187.6799927	158.2400055	172.9599915	382.7200012	478.3999634	441.6000061	97.51999664	172.9599915	114.0800018	655.039978	114.0800018	0	143.5200043	57.0399971	8.279999733	0.459999979
43.24000168	121.4400024	48.75999832	97.51999664	114.0799942	101.2000046	104.8799973	71.76000214	802.2400513	90.16000366	121.4400024	6.43999958	1.379999995	7.359999657	41.40000153	158.2400055	97.52000427	79.12000275	224.4799957	143.5200043	101.2000046	121.4400024	79.12000275	180.3199921	108.5599976	144.3377838	114.0800018	101.2000046	60.72000122	165.6000061	79.12000275	217.1199951	187.6800079	158.2400055	172.9599915	382.7200012	478.3999939	441.6000061	97.51999664	172.9599915	114.0799942	655.039978	114.0799942	0	138.9199982	54.09599686	8.279999733	0.460000008
43.24000168	121.4400024	48.75999832	97.51999664	114.0799942	101.2000046	104.8799973	71.76000214	802.2399902	90.16000366	121.4400024	6.440000057	1.379999995	7.360000134	41.39999771	158.2400055	97.52000427	79.12000275	224.4799957	143.5200043	101.2000046	121.4400024	79.12000275	180.3200073	108.5599976	144.5714417	114.0800018	101.2000046	60.72000122	165.6000061	79.12000275	217.1199951	187.6799927	158.2400055	172.9599915	382.7200012	478.3999634	441.6000061	97.51999664	172.9599915	114.0800018	655.039978	114.0799942	0	136.1599884	53.35999298	8.279999733	0.460000008
43.24000168	121.4400024	48.75999832	97.51999664	114.0799942	101.2000046	104.8799973	71.76000214	809.5999756	93.83999634	121.4400024	6.440000057	1.379999995	7.360000134	41.40000153	158.2400055	97.52000427	79.12000275	224.4799957	143.5200043	100.2800064	121.4400024	79.12000275	180.3200073	108.5599976	143.5200043	114.0800018	101.2000046	60.72000122	165.6000061	79.12000275	217.1199951	187.6799927	158.2400055	172.9599915	382.7200012	478.3999634	441.6000061	97.51999664	170.952713	112.7000046	655.039978	114.0800018	0	136.1599884	53.35999298	8.050000191	0.460000008
